5 #anatomical sites
5 #samples
8 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f_lb	f_ub	ref	var
0	P	0	P	0	21;28;30;32;33;41;43;48	0.0	0.016395055686653857	1555	3
0	P	0	P	1	44;47	0.0	0.06542652160818829	383	3
0	P	0	P	2	9;10;12;14;24;25;27;29;35;40;42	0.0	0.011976910334606072	2131	3
0	P	0	P	3	3;4;5;13;15;26;31;34;37;38	0.0	0.010893094123678126	1952	2
0	P	0	P	4	17	0.0	0.0497506218866604	198	0
0	P	0	P	5	2;6;7;8;11	0.0	0.01655490447257361	971	1
0	P	0	P	6	1	0.17444259661449918	0.4728460732997557	201	36
0	P	0	P	7	0	0.7636743504900839	1	99	97
1	M1	1	M1	0	21;28;30;32;33;41;43;48	0.0	0.0063653710830808	1568	0
1	M1	1	M1	1	44;47	0.0	0.039949143711109934	400	1
1	M1	1	M1	2	9;10;12;14;24;25;27;29;35;40;42	0.0	0.009555410156446752	2226	2
1	M1	1	M1	3	3;4;5;13;15;26;31;34;37;38	0.0	0.0051413874945738704	1942	0
1	M1	1	M1	4	17	0.5755738192032498	1	112	74
1	M1	1	M1	5	2;6;7;8;11	0.8866751348112534	1	483	474
1	M1	1	M1	6	1	0.0	0.0497506218866604	198	0
1	M1	1	M1	7	0	0.888502781812543	1	80	103
2	M2	2	M2	0	21;28;30;32;33;41;43;48	0.0	0.010000910844220074	1610	1
2	M2	2	M2	1	44;47	0.0	0.025252444327783334	393	0
2	M2	2	M2	2	9;10;12;14;24;25;27;29;35;40;42	0.0	0.009521272265698225	2234	2
2	M2	2	M2	3	3;4;5;13;15;26;31;34;37;38	0.7313336864744001	0.8734475003833888	1184	792
2	M2	2	M2	4	17	0.0	0.045871072557456025	215	0
2	M2	2	M2	5	2;6;7;8;11	0.0	0.02083606248662386	1018	2
2	M2	2	M2	6	1	0.0	0.053475162960304544	184	0
2	M2	2	M2	7	0	0.7631249700118911	1	112	107
3	M3	3	M3	0	21;28;30;32;33;41;43;48	0.0	0.01028773164987655	1565	1
3	M3	3	M3	1	44;47	0.14872114432843248	0.3550367453168016	361	49
3	M3	3	M3	2	9;10;12;14;24;25;27;29;35;40;42	0.9807108850752805	1	1086	1196
3	M3	3	M3	3	3;4;5;13;15;26;31;34;37;38	0.0	0.014293383599586346	2032	4
3	M3	3	M3	4	17	0.0	0.05494421636451348	179	0
3	M3	3	M3	5	2;6;7;8;11	0.0	0.01591821943430779	1010	1
3	M3	3	M3	6	1	0.0	0.05263084223860741	187	0
3	M3	3	M3	7	0	0.8833124309209676	1	86	108
4	M4	4	M4	0	21;28;30;32;33;41;43;48	0.9524291725785989	1	766	819
4	M4	4	M4	1	44;47	0.0	0.02544520982549987	390	0
4	M4	4	M4	2	9;10;12;14;24;25;27;29;35;40;42	0.0	0.009628772221332687	2209	2
4	M4	4	M4	3	3;4;5;13;15;26;31;34;37;38	0.0	0.019307637658438945	2006	7
4	M4	4	M4	4	17	0.0	0.0495043378213925	199	0
4	M4	4	M4	5	2;6;7;8;11	0.8636824980658588	1	530	493
4	M4	4	M4	6	1	0.0	0.07436449208337474	213	1
4	M4	4	M4	7	0	0.8781529176000842	1	90	111
