5 #anatomical sites
5 #samples
9 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f_lb	f_ub	ref	var
0	P	0	P	0	47;50	0.0	0.024271772816312768	409	0
0	P	0	P	1	49	0.0	0.052355295784741844	188	0
0	P	0	P	2	22;24;27;31;35;36;38;43	0.0	0.01354327915062782	1569	2
0	P	0	P	3	42	0.0	0.05025061538281591	196	0
0	P	0	P	4	32;39	0.0	0.023980746061334785	414	0
0	P	0	P	5	3;5;6;7;8;9;11;13;15;21;34	0.0	0.013746050740750028	2201	4
0	P	0	P	6	20;25;33	0.0	0.01607714957325595	619	0
0	P	0	P	7	28;30	0.0	0.026177920302165827	379	0
0	P	0	P	8	19	0.0	0.04807636206962323	205	0
0	P	0	P	9	18	0.06947918701354436	0.34777411969615146	176	17
0	P	0	P	10	16;17	0.0	0.025062577531555663	396	0
0	P	0	P	11	4;10;12;14	0.8774416076302054	1	409	406
0	P	0	P	12	0;1;2	0.8509760954816321	1	294	289
1	M1	1	M1	0	47;50	0.0	0.037273985102600965	429	1
1	M1	1	M1	1	49	0.0	0.04444400155675023	222	0
1	M1	1	M1	2	22;24;27;31;35;36;38;43	0.0	0.010044472430148712	1603	1
1	M1	1	M1	3	42	0.0	0.052355295784741844	188	0
1	M1	1	M1	4	32;39	0.0	0.026315697870885304	377	0
1	M1	1	M1	5	3;5;6;7;8;9;11;13;15;21;34	0.9046930893989735	1	1126	1076
1	M1	1	M1	6	20;25;33	0.0	0.01712326248168531	581	0
1	M1	1	M1	7	28;30	0.07914186014970342	0.26068132655183024	372	31
1	M1	1	M1	8	19	0.0	0.05025061538281591	196	0
1	M1	1	M1	9	18	0.0	0.051281369987653216	192	0
1	M1	1	M1	10	16;17	0.0	0.03539421691570476	452	1
1	M1	1	M1	11	4;10;12;14	0.0	0.027185836374643425	779	2
1	M1	1	M1	12	0;1;2	0.8165183647458683	1	312	285
2	M2	2	M2	0	47;50	0.0	0.02375290179403474	418	0
2	M2	2	M2	1	49	0.0	0.044642408279200366	221	0
2	M2	2	M2	2	22;24;27;31;35;36;38;43	0.0	0.006600658626194999	1512	0
2	M2	2	M2	3	42	0.0	0.05714191343614225	172	0
2	M2	2	M2	4	32;39	0.0	0.039949143711109934	400	1
2	M2	2	M2	5	3;5;6;7;8;9;11;13;15;21;34	0.0	0.009796902397513673	2171	2
2	M2	2	M2	6	20;25;33	0.0	0.015243884673263278	653	0
2	M2	2	M2	7	28;30	0.0	0.02433082787288536	408	0
2	M2	2	M2	8	19	0.6972477391878626	1	88	80
2	M2	2	M2	9	18	0.0	0.045661620043138715	216	0
2	M2	2	M2	10	16;17	0.0	0.03936461887448483	406	1
2	M2	2	M2	11	4;10;12;14	0.8480239438537758	1	409	384
2	M2	2	M2	12	0;1;2	0.877295916341789	1	319	326
3	M3	3	M3	0	47;50	0.0	0.024449804311565956	406	0
3	M3	3	M3	1	49	0.03627627423846959	0.2602737101799312	195	12
3	M3	3	M3	2	22;24;27;31;35;36;38;43	0.0	0.01850488870577878	1633	4
3	M3	3	M3	3	42	0.0	0.08448373028105712	187	1
3	M3	3	M3	4	32;39	0.8930516501172331	1	193	218
3	M3	3	M3	5	3;5;6;7;8;9;11;13;15;21;34	0.0	0.012006673927229337	2159	3
3	M3	3	M3	6	20;25;33	0.0	0.03482315647319155	607	2
3	M3	3	M3	7	28;30	0.0	0.053670037301640425	392	2
3	M3	3	M3	8	19	0.0	0.053475162960304544	184	0
3	M3	3	M3	9	18	0.0	0.05319072880421345	185	0
3	M3	3	M3	10	16;17	0.0	0.02433082787288536	408	0
3	M3	3	M3	11	4;10;12;14	0.8261567457364519	1	429	384
3	M3	3	M3	12	0;1;2	0.8553787468160474	1	304	300
4	M4	4	M4	0	47;50	0.0	0.024875544541337478	399	0
