5 #anatomical sites
5 #samples
11 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f_lb	f_ub	ref	var
0	P	0	P	0	33;35;41	0.0	0.04280086616257656	601	3
0	P	0	P	1	10;16;25;31;38	0.0	0.020674425330687266	1026	2
0	P	0	P	2	18;32;34	0.0	0.017035750322896486	584	0
0	P	0	P	3	28;29	0.0	0.02262437622288374	439	0
0	P	0	P	4	9;11;12;20;22;24	0.0	0.013855118100270404	1161	1
0	P	0	P	5	23	0.06272892107202521	0.30321326398757453	202	17
0	P	0	P	6	4;6;14;19	0.8998225174460164	1	397	410
0	P	0	P	7	15;17	0.0	0.038703929429889344	413	1
0	P	0	P	8	2;3;5;7;8;13	0.0	0.01755857875782184	1209	2
0	P	0	P	9	1	0.6357407123168125	1	116	87
0	P	0	P	10	0	0.8111679983790969	1	93	102
1	M1	1	M1	0	33;35;41	0.0	0.027264040895472234	588	1
1	M1	1	M1	1	10;16;25;31;38	0.0	0.01655490447257361	971	1
1	M1	1	M1	2	18;32;34	0.0	0.026855806529825266	597	1
1	M1	1	M1	3	28;29	0.078796863534326	0.25536008674976207	366	30
1	M1	1	M1	4	9;11;12;20;22;24	0.8320133904869809	1	653	563
1	M1	1	M1	5	23	0.0	0.04310304438865774	229	0
1	M1	1	M1	6	4;6;14;19	0.0	0.01958838405472163	820	1
1	M1	1	M1	7	15;17	0.0	0.039173559964390314	408	1
1	M1	1	M1	8	2;3;5;7;8;13	0.0	0.02147938537150782	1204	3
1	M1	1	M1	9	1	0.0	0.04877990172283211	202	0
1	M1	1	M1	10	0	0.8268532107285229	1	93	105
2	M2	2	M2	0	33;35;41	0.0	0.01669446747586597	596	0
2	M2	2	M2	1	10;16;25;31;38	0.6617520908672618	0.8649778519715656	618	380
2	M2	2	M2	2	18;32;34	0.0	0.02471743298966645	649	1
2	M2	2	M2	3	28;29	0.0	0.04846508854322313	329	1
2	M2	2	M2	4	9;11;12;20;22;24	0.0	0.008163262581720687	1222	0
2	M2	2	M2	5	23	0.0	0.0881756026845481	179	1
2	M2	2	M2	6	4;6;14;19	0.0	0.012499990209911252	797	0
2	M2	2	M2	7	15;17	0.0	0.025575363495744685	388	0
2	M2	2	M2	8	2;3;5;7;8;13	0.0	0.013176537116179039	1221	1
2	M2	2	M2	9	1	0.0	0.052355295784741844	188	0
2	M2	2	M2	10	0	0.9053903985809352	1	74	101
3	M3	3	M3	0	33;35;41	0.20677269705398058	0.40260381106678256	490	85
3	M3	3	M3	1	10;16;25;31;38	0.0	0.010010004984923502	996	0
3	M3	3	M3	2	18;32;34	0.0	0.025219453042837753	636	1
3	M3	3	M3	3	28;29	0.0	0.026246628277956093	378	0
3	M3	3	M3	4	9;11;12;20;22;24	0.0	0.021586384230905344	1198	3
3	M3	3	M3	5	23	0.0	0.05208261948653281	189	0
3	M3	3	M3	6	4;6;14;19	0.0	0.018966944957128643	847	1
3	M3	3	M3	7	15;17	0.8902625867816951	1	192	214
3	M3	3	M3	8	2;3;5;7;8;13	0.9120408275987418	1	582	592
3	M3	3	M3	9	1	0.7376339261154835	1	97	92
3	M3	3	M3	10	0	0.8496833150170461	1	98	114
4	M4	4	M4	0	33;35;41	0.0	0.026244521808087135	611	1
4	M4	4	M4	1	10;16;25;31;38	0.0	0.02083606248662386	1018	2
4	M4	4	M4	2	18;32;34	0.8650027906208455	1	283	285
4	M4	4	M4	3	28;29	0.0	0.025125548431841727	395	0
4	M4	4	M4	4	9;11;12;20;22;24	0.0	0.017602067465873415	1206	2
4	M4	4	M4	5	23	0.0	0.051545699831482585	191	0
4	M4	4	M4	6	4;6;14;19	0.0	0.013037798537896581	764	0
4	M4	4	M4	7	15;17	0.0	0.024937577930052794	398	0
4	M4	4	M4	8	2;3;5;7;8;13	0.8657627612010201	1	636	587
4	M4	4	M4	9	1	0.804053161564931	1	91	99
4	M4	4	M4	10	0	0.8041052297940141	1	104	110
