5 #anatomical sites
5 #samples
9 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f_lb	f_ub	ref	var
0	P	0	P	0	41;46;53;55	0.0	0.020050680040008255	801	1
0	P	0	P	1	50;52	0.0	0.05789655447247859	363	2
0	P	0	P	2	47	0.0	0.08914954340355631	177	1
0	P	0	P	3	45	0.0	0.046082455447342	214	0
0	P	0	P	4	44	0.0	0.05208261948653281	189	0
0	P	0	P	5	43	0.02665021663565549	0.21459864269910653	208	10
0	P	0	P	6	1;3;4;5;6;14;17;19;20;21;23;24;27;29;33;36;38;39;42	0.0	0.007973240545654911	3688	4
0	P	0	P	7	2;7;8;9;10;11;12;13;15;16;18;22;25;26;28;30;31;32;34;35;37;40	0.647121573049519	0.7402579350988029	2899	1538
0	P	0	P	8	0	0.8336313643847083	1	98	110
1	M1	1	M1	0	41;46;53;55	0.0	0.019517331595326946	823	1
1	M1	1	M1	1	50;52	0.0	0.024213003738097955	410	0
1	M1	1	M1	2	47	0.0	0.05076076063477424	194	0
1	M1	1	M1	3	45	0.0	0.07576055457092362	209	1
1	M1	1	M1	4	44	0.0	0.0495043378213925	199	0
1	M1	1	M1	5	43	0.0	0.05101973727906271	193	0
1	M1	1	M1	6	1;3;4;5;6;14;17;19;20;21;23;24;27;29;33;36;38;39;42	0.9160245495004364	1	1947	1830
1	M1	1	M1	7	2;7;8;9;10;11;12;13;15;16;18;22;25;26;28;30;31;32;34;35;37;40	0.0	0.008278914417038085	4354	6
1	M1	1	M1	8	0	0.7011176991500316	1	91	81
2	M2	2	M2	0	41;46;53;55	0.0	0.018966944957128643	847	1
2	M2	2	M2	1	50;52	0.18796214208922352	0.4134087758555107	350	59
2	M2	2	M2	2	47	0.0	0.05290930440355724	186	0
2	M2	2	M2	3	45	0.0	0.051812768732640443	190	0
2	M2	2	M2	4	44	0.7306999139775003	1	105	96
2	M2	2	M2	5	43	0.0	0.11845438271971825	210	3
2	M2	2	M2	6	1;3;4;5;6;14;17;19;20;21;23;24;27;29;33;36;38;39;42	0.0	0.009391518488510338	3837	6
2	M2	2	M2	7	2;7;8;9;10;11;12;13;15;16;18;22;25;26;28;30;31;32;34;35;37;40	0.9348118351809906	1	2188	2121
2	M2	2	M2	8	0	0.8711404453305371	1	92	112
3	M3	3	M3	0	41;46;53;55	0.5194994153386739	0.7332989842944855	546	247
3	M3	3	M3	1	50;52	0.0	0.02336442190889531	425	0
3	M3	3	M3	2	47	0.0	0.04424735059327507	223	0
3	M3	3	M3	3	45	0.0	0.05464398388474083	180	0
3	M3	3	M3	4	44	0.0	0.044842594379736346	220	0
3	M3	3	M3	5	43	0.0	0.04424735059327507	223	0
3	M3	3	M3	6	1;3;4;5;6;14;17;19;20;21;23;24;27;29;33;36;38;39;42	0.0	0.009568106425520587	3766	6
3	M3	3	M3	7	2;7;8;9;10;11;12;13;15;16;18;22;25;26;28;30;31;32;34;35;37;40	0.9669308894456131	1	2143	2214
3	M3	3	M3	8	0	0.8350184066508337	1	90	103
4	M4	4	M4	0	41;46;53;55	0.0	0.02472658270377217	857	2
4	M4	4	M4	1	50;52	0.0	0.0396547273876346	403	1
4	M4	4	M4	2	47	0.7044463206605519	1	109	94
4	M4	4	M4	3	45	0.0	0.04739282758612535	208	0
4	M4	4	M4	4	44	0.0	0.1064675243042115	195	2
4	M4	4	M4	5	43	0.7721890290122021	1	94	95
4	M4	4	M4	6	1;3;4;5;6;14;17;19;20;21;23;24;27;29;33;36;38;39;42	0.0	0.005605865880256452	3798	2
4	M4	4	M4	7	2;7;8;9;10;11;12;13;15;16;18;22;25;26;28;30;31;32;34;35;37;40	0.9396395143003602	1	2204	2156
4	M4	4	M4	8	0	0.8539174256011209	1	85	102
