5 #anatomical sites
5 #samples
9 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f_lb	f_ub	ref	var
0	P	0	P	0	61	0.0	0.05025061538281591	196	0
0	P	0	P	1	54;56	0.0	0.024752399043270833	401	0
0	P	0	P	2	47;48	0.04933259887446737	0.19839784590577517	403	23
0	P	0	P	3	46	0.0	0.09465131081315929	220	2
0	P	0	P	4	25;28;34;39;41	0.0	0.010245896250308452	973	0
0	P	0	P	5	8;9;14;23;27;31;32;38;40	0.0652654993386665	0.1338973206239355	1692	85
0	P	0	P	6	4;5;11;12;24;29;30;35;36;37	0.0	0.005184032480505784	1926	0
0	P	0	P	7	13;16;19;26;33	0.0	0.020261821411195972	1047	2
0	P	0	P	8	15;17;20	0.0	0.01754383255525851	567	0
0	P	0	P	9	6;7;10	0.0	0.015600604981218876	638	0
0	P	0	P	10	3	0.27432590007360014	0.6463106599289279	173	49
0	P	0	P	11	2	0.5256560572208107	0.9604023529470158	138	80
0	P	0	P	12	1	0.29342898861950595	0.6910130642817699	155	48
0	P	0	P	13	0	0.6637279547378447	1	107	87
1	M1	1	M1	0	61	0.0	0.05076076063477424	194	0
1	M1	1	M1	1	54;56	0.0	0.026315697870885304	377	0
1	M1	1	M1	2	47;48	0.0	0.03879695255005347	412	1
1	M1	1	M1	3	46	0.0	0.054347014652876564	181	0
1	M1	1	M1	4	25;28;34;39;41	0.0	0.010395004767085742	959	0
1	M1	1	M1	5	8;9;14;23;27;31;32;38;40	0.0	0.014887236255638923	1740	3
1	M1	1	M1	6	4;5;11;12;24;29;30;35;36;37	0.0	0.010712477598630851	1985	2
1	M1	1	M1	7	13;16;19;26;33	0.0	0.009950243820656759	1002	0
1	M1	1	M1	8	15;17;20	0.21698059693194452	0.4144606125559911	513	93
1	M1	1	M1	9	6;7;10	0.8665890162736465	1	293	296
1	M1	1	M1	10	3	0.0	0.051281369987653216	192	0
1	M1	1	M1	11	2	0.0	0.045044583903016654	219	0
1	M1	1	M1	12	1	0.0	0.04424735059327507	223	0
1	M1	1	M1	13	0	0.6536103831631719	1	105	84
2	M2	2	M2	0	61	0.0	0.04784633698471555	206	0
2	M2	2	M2	1	54;56	0.0	0.025510120649924993	389	0
2	M2	2	M2	2	47;48	0.0	0.04055128937226998	394	1
2	M2	2	M2	3	46	0.0	0.049999368698825125	197	0
2	M2	2	M2	4	25;28;34;39;41	0.0	0.02690221147555588	960	3
2	M2	2	M2	5	8;9;14;23;27;31;32;38;40	0.0	0.014073357703493721	1841	3
2	M2	2	M2	6	4;5;11;12;24;29;30;35;36;37	0.0	0.012630787170124185	2052	3
2	M2	2	M2	7	13;16;19;26;33	0.8729222865896062	1	498	479
2	M2	2	M2	8	15;17;20	0.0	0.017301012079189663	575	0
2	M2	2	M2	9	6;7;10	0.0	0.02787611562225959	575	1
2	M2	2	M2	10	3	0.0	0.05263084223860741	187	0
2	M2	2	M2	11	2	0.0	0.04739282758612535	208	0
2	M2	2	M2	12	1	0.7350917590844295	1	106	99
2	M2	2	M2	13	0	0.6871162517871955	1	113	95
3	M3	3	M3	0	61	0.0	0.05290930440355724	186	0
3	M3	3	M3	1	54;56	0.23084831204921352	0.4831774288522422	336	70
3	M3	3	M3	2	47;48	0.0	0.024154518565958554	411	0
3	M3	3	M3	3	46	0.0	0.049260480109571674	200	0
3	M3	3	M3	4	25;28;34;39;41	0.932509805672784	1	486	525
3	M3	3	M3	5	8;9;14;23;27;31;32;38;40	0.0	0.01461115371393799	1773	3
3	M3	3	M3	6	4;5;11;12;24;29;30;35;36;37	0.0	0.010605899056886598	2005	2
3	M3	3	M3	7	13;16;19;26;33	0.0	0.010449315077487883	954	0
3	M3	3	M3	8	15;17;20	0.0	0.035757610824996386	591	2
3	M3	3	M3	9	6;7;10	0.7853318019850533	1	315	270
3	M3	3	M3	10	3	0.0	0.049999368698825125	197	0
3	M3	3	M3	11	2	0.0	0.05405325575459152	182	0
3	M3	3	M3	12	1	0.0	0.04784633698471555	206	0
3	M3	3	M3	13	0	0.849572346886853	1	97	114
4	M4	4	M4	0	61	0.02610497390167285	0.22761179974657997	201	10
4	M4	4	M4	1	54;56	0.0	0.036515128919127705	438	1
4	M4	4	M4	2	47;48	0.0	0.02380945599959531	417	0
4	M4	4	M4	3	46	0.0	0.05076076063477424	194	0
4	M4	4	M4	4	25;28;34;39;41	0.0	0.020938375470342704	1013	2
4	M4	4	M4	5	8;9;14;23;27;31;32;38;40	0.0	0.0055928402876148555	1785	0
4	M4	4	M4	6	4;5;11;12;24;29;30;35;36;37	0.8669226600773072	1	1059	943
4	M4	4	M4	7	13;16;19;26;33	0.0	0.015670962197705373	1026	1
4	M4	4	M4	8	15;17;20	0.0	0.016891867710925875	589	0
4	M4	4	M4	9	6;7;10	0.0	0.017699087223827292	562	0
4	M4	4	M4	10	3	0.0	0.044642408279200366	221	0
4	M4	4	M4	11	2	0.0	0.08675394834029525	182	1
4	M4	4	M4	12	1	0.0	0.05025061538281591	196	0
4	M4	4	M4	13	0	0.8533342267830778	1	95	113
