5 #anatomical sites
5 #samples
12 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f_lb	f_ub	ref	var
0	P	0	P	0	37;38	0.0	0.02597393790005811	382	0
0	P	0	P	1	18;23;29;30;35	0.0	0.009920630029038278	1005	0
0	P	0	P	2	31	0.0	0.0467284569718802	211	0
0	P	0	P	3	25	0.0	0.051545699831482585	191	0
0	P	0	P	4	5;8;10;11;19;20;21	0.0	0.011521319476304151	1397	1
0	P	0	P	5	13;16	0.0	0.025380628494420736	391	0
0	P	0	P	6	9;12	0.0	0.02293571921191575	433	0
0	P	0	P	7	7	0.0	0.05101973727906271	193	0
0	P	0	P	8	2;6	0.31931808472492773	0.5930051968050194	317	91
0	P	0	P	9	3	0.3868423825160456	0.7808894056499907	163	65
0	P	0	P	10	1	0.0	0.046295795522400304	213	0
0	P	0	P	11	0	0.7483866433148316	1	89	88
1	M1	1	M1	0	37;38	0.0	0.025640940916935785	387	0
1	M1	1	M1	1	18;23;29;30;35	0.0	0.010152279021396015	982	0
1	M1	1	M1	2	31	0.0	0.08108858566941263	195	1
1	M1	1	M1	3	25	0.0	0.07368557881676231	215	1
1	M1	1	M1	4	5;8;10;11;19;20;21	0.0	0.01865855393107975	1387	3
1	M1	1	M1	5	13;16	0.14868160682370374	0.35906526932599503	373	51
1	M1	1	M1	6	9;12	0.7673681350473407	1	212	185
1	M1	1	M1	7	7	0.0	0.05101973727906271	193	0
1	M1	1	M1	8	2;6	0.0	0.024691282384448232	402	0
1	M1	1	M1	9	3	0.0	0.04694783450622614	210	0
1	M1	1	M1	10	1	0.8289801798966774	1	79	93
1	M1	1	M1	11	0	0.6153286072690118	1	118	85
2	M2	2	M2	0	37;38	0.0	0.02375290179403474	418	0
2	M2	2	M2	1	18;23;29;30;35	0.0	0.02120915245938968	1000	2
2	M2	2	M2	2	31	0.0	0.049260480109571674	200	0
2	M2	2	M2	3	25	0.0	0.07795577770096085	203	1
2	M2	2	M2	4	5;8;10;11;19;20;21	0.9226859183312661	1	701	717
2	M2	2	M2	5	13;16	0.0	0.041171864834134965	388	1
2	M2	2	M2	6	9;12	0.0	0.02409631524758569	412	0
2	M2	2	M2	7	7	0.0	0.044642408279200366	221	0
2	M2	2	M2	8	2;6	0.0	0.02518883656284027	394	0
2	M2	2	M2	9	3	0.0	0.046511120090990454	212	0
2	M2	2	M2	10	1	0.0	0.051545699831482585	191	0
2	M2	2	M2	11	0	0.8312095042462253	1	104	116
3	M3	3	M3	0	37;38	0.0	0.02570685549373666	386	0
3	M3	3	M3	1	18;23;29;30;35	0.0	0.009970084765641993	1000	0
3	M3	3	M3	2	31	0.08052634744504619	0.32981699304736667	213	21
3	M3	3	M3	3	25	0.7968086923834563	1	103	108
3	M3	3	M3	4	5;8;10;11;19;20;21	0.0	0.011713610842392957	1374	1
3	M3	3	M3	5	13;16	0.0	0.03861135132340209	414	1
3	M3	3	M3	6	9;12	0.0	0.05287148223670742	398	2
3	M3	3	M3	7	7	0.0	0.054347014652876564	181	0
3	M3	3	M3	8	2;6	0.0	0.024937577930052794	398	0
3	M3	3	M3	9	3	0.7061987127487331	1	100	89
3	M3	3	M3	10	1	0.0	0.05101973727906271	193	0
3	M3	3	M3	11	0	0.7963829431751036	1	97	103
4	M4	4	M4	0	37;38	0.10644651244953374	0.2972958590222628	377	39
4	M4	4	M4	1	18;23;29;30;35	0.9502570739085545	1	494	550
4	M4	4	M4	2	31	0.0	0.046082455447342	214	0
4	M4	4	M4	3	25	0.0	0.0497506218866604	198	0
4	M4	4	M4	4	5;8;10;11;19;20;21	0.0	0.021578820522915557	1391	4
4	M4	4	M4	5	13;16	0.0	0.026737871823702714	371	0
4	M4	4	M4	6	9;12	0.8372167682530646	1	201	202
4	M4	4	M4	7	7	0.0	0.04405243218583885	224	0
4	M4	4	M4	8	2;6	0.0	0.027026927780265286	367	0
4	M4	4	M4	9	3	0.0	0.046511120090990454	212	0
4	M4	4	M4	10	1	0.8848615468578045	1	93	117
4	M4	4	M4	11	0	0.6701998303191019	1	109	89
