5 #anatomical sites
6 #samples
38 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var
0	P_0	0	P	0	0	108	103
0	P_0	0	P	1	1	122	65
0	P_0	0	P	2	2	198	0
0	P_0	0	P	3	3	162	17
0	P_0	0	P	4	4	188	0
0	P_0	0	P	5	6	230	0
0	P_0	0	P	6	7	197	0
0	P_0	0	P	7	8	200	0
0	P_0	0	P	8	9	196	0
0	P_0	0	P	9	10	168	0
0	P_0	0	P	10	11	192	0
0	P_0	0	P	11	12	198	0
0	P_0	0	P	12	13	214	0
0	P_0	0	P	13	14	206	0
0	P_0	0	P	14	15	180	0
0	P_0	0	P	15	16	210	1
0	P_0	0	P	16	17	221	1
0	P_0	0	P	17	18	222	0
0	P_0	0	P	18	19	187	0
0	P_0	0	P	19	23	194	1
0	P_0	0	P	20	26	184	0
0	P_0	0	P	21	27	224	0
0	P_0	0	P	22	28	221	0
0	P_0	0	P	23	29	189	0
0	P_0	0	P	24	30	196	1
0	P_0	0	P	25	31	162	1
0	P_0	0	P	26	33	202	0
0	P_0	0	P	27	34	201	0
0	P_0	0	P	28	35	194	0
0	P_0	0	P	29	36	201	1
0	P_0	0	P	30	37	217	0
0	P_0	0	P	31	38	194	0
0	P_0	0	P	32	39	202	0
0	P_0	0	P	33	40	195	0
0	P_0	0	P	34	41	221	0
0	P_0	0	P	35	42	200	0
0	P_0	0	P	36	43	187	0
0	P_0	0	P	37	46	219	0
1	P_1	0	P	0	0	96	106
1	P_1	0	P	1	1	164	38
1	P_1	0	P	2	2	174	16
1	P_1	0	P	3	3	181	21
1	P_1	0	P	4	4	199	6
1	P_1	0	P	5	6	210	0
1	P_1	0	P	6	7	186	0
1	P_1	0	P	7	8	182	0
1	P_1	0	P	8	9	196	0
1	P_1	0	P	9	10	182	0
1	P_1	0	P	10	11	194	0
1	P_1	0	P	11	12	177	0
1	P_1	0	P	12	13	209	0
1	P_1	0	P	13	14	189	0
1	P_1	0	P	14	15	208	0
1	P_1	0	P	15	16	209	0
1	P_1	0	P	16	17	184	0
1	P_1	0	P	17	18	172	0
1	P_1	0	P	18	19	224	0
1	P_1	0	P	19	23	196	0
1	P_1	0	P	20	26	181	0
1	P_1	0	P	21	27	207	1
1	P_1	0	P	22	28	185	0
1	P_1	0	P	23	29	196	1
1	P_1	0	P	24	30	202	0
1	P_1	0	P	25	31	188	0
1	P_1	0	P	26	33	224	0
1	P_1	0	P	27	34	190	1
1	P_1	0	P	28	35	178	1
1	P_1	0	P	29	36	232	0
