6 #anatomical sites
7 #samples
47 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var
0	P_0	0	P	0	0	90	111
0	P_0	0	P	1	1	198	0
0	P_0	0	P	2	2	215	0
0	P_0	0	P	3	3	171	9
0	P_0	0	P	4	4	205	0
0	P_0	0	P	5	5	199	0
0	P_0	0	P	6	6	213	0
0	P_0	0	P	7	7	186	1
0	P_0	0	P	8	8	197	0
0	P_0	0	P	9	9	233	0
0	P_0	0	P	10	10	200	0
0	P_0	0	P	11	11	209	0
0	P_0	0	P	12	12	218	0
0	P_0	0	P	13	13	166	22
0	P_0	0	P	14	14	207	0
0	P_0	0	P	15	15	183	12
0	P_0	0	P	16	16	233	0
0	P_0	0	P	17	17	200	0
0	P_0	0	P	18	18	203	0
0	P_0	0	P	19	19	185	0
0	P_0	0	P	20	20	229	0
0	P_0	0	P	21	21	200	0
0	P_0	0	P	22	22	171	0
0	P_0	0	P	23	23	189	10
0	P_0	0	P	24	24	194	0
0	P_0	0	P	25	25	196	0
0	P_0	0	P	26	26	197	0
0	P_0	0	P	27	27	187	2
0	P_0	0	P	28	28	175	0
0	P_0	0	P	29	29	205	0
0	P_0	0	P	30	31	193	2
0	P_0	0	P	31	38	194	1
0	P_0	0	P	32	40	188	0
0	P_0	0	P	33	41	181	19
0	P_0	0	P	34	42	190	0
0	P_0	0	P	35	44	217	0
0	P_0	0	P	36	45	180	0
0	P_0	0	P	37	46	187	21
0	P_0	0	P	38	47	202	0
0	P_0	0	P	39	48	204	0
0	P_0	0	P	40	54	171	22
0	P_0	0	P	41	55	178	18
0	P_0	0	P	42	57	188	11
0	P_0	0	P	43	58	194	0
0	P_0	0	P	44	59	225	0
0	P_0	0	P	45	61	233	0
0	P_0	0	P	46	62	202	0
1	P_1	0	P	0	0	101	88
1	P_1	0	P	1	1	212	0
1	P_1	0	P	2	2	192	0
1	P_1	0	P	3	3	112	74
1	P_1	0	P	4	4	217	0
1	P_1	0	P	5	5	204	1
1	P_1	0	P	6	6	211	0
1	P_1	0	P	7	7	202	0
1	P_1	0	P	8	8	200	1
1	P_1	0	P	9	9	200	0
1	P_1	0	P	10	10	178	2
1	P_1	0	P	11	11	182	0
1	P_1	0	P	12	12	205	0
1	P_1	0	P	13	13	111	85
1	P_1	0	P	14	14	189	0
1	P_1	0	P	15	15	124	103
1	P_1	0	P	16	16	206	0
1	P_1	0	P	17	17	193	0
1	P_1	0	P	18	18	210	1
1	P_1	0	P	19	19	205	0
1	P_1	0	P	20	20	227	1
1	P_1	0	P	21	21	197	0
1	P_1	0	P	22	22	195	0
1	P_1	0	P	23	23	119	86
1	P_1	0	P	24	24	183	1
1	P_1	0	P	25	25	190	0
1	P_1	0	P	26	26	170	1
1	P_1	0	P	27	27	202	0
1	P_1	0	P	28	28	209	1
1	P_1	0	P	29	29	186	1
1	P_1	0	P	30	31	199	0
1	P_1	0	P	31	38	199	1
1	P_1	0	P	32	40	207	0
1	P_1	0	P	33	41	114	71
1	P_1	0	P	34	42	205	1
1	P_1	0	P	35	44	233	0
1	P_1	0	P	36	45	184	0
1	P_1	0	P	37	46	114	75
1	P_1	0	P	38	47	205	0
1	P_1	0	P	39	48	192	0
1	P_1	0	P	40	54	128	90
1	P_1	0	P	41	55	165	32
1	P_1	0	P	42	57	230	0
1	P_1	0	P	43	58	200	0
1	P_1	0	P	44	59	176	0
1	P_1	0	P	45	61	201	0
1	P_1	0	P	46	62	193	0
2	M1_0	1	M1	0	0	100	89
2	M1_0	1	M1	1	1	214	1
2	M1_0	1	M1	2	2	117	105
2	M1_0	1	M1	3	3	201	2
2	M1_0	1	M1	4	4	93	110
2	M1_0	1	M1	5	5	208	1
2	M1_0	1	M1	6	6	106	94
2	M1_0	1	M1	7	7	94	94
2	M1_0	1	M1	8	8	205	0
2	M1_0	1	M1	9	9	85	110
2	M1_0	1	M1	10	10	113	86
2	M1_0	1	M1	11	11	109	92
2	M1_0	1	M1	12	12	204	0
2	M1_0	1	M1	13	13	198	0
2	M1_0	1	M1	14	14	203	0
2	M1_0	1	M1	15	15	188	1
2	M1_0	1	M1	16	16	96	103
2	M1_0	1	M1	17	17	180	0
2	M1_0	1	M1	18	18	180	0
2	M1_0	1	M1	19	19	213	1
2	M1_0	1	M1	20	20	86	105
2	M1_0	1	M1	21	21	101	102
2	M1_0	1	M1	22	22	187	0
2	M1_0	1	M1	23	23	214	0
2	M1_0	1	M1	24	24	207	0
2	M1_0	1	M1	25	25	205	0
2	M1_0	1	M1	26	26	217	1
2	M1_0	1	M1	27	27	220	0
