5 #anatomical sites
5 #samples
14 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f_lb	f_ub	ref	var
0	P	0	P	0	34;35;38	0.0	0.016339847396554627	609	0
0	P	0	P	1	7;13;14;19;36	0.0	0.009643197050580313	1034	0
0	P	0	P	2	32;33	0.0	0.02352934632370017	422	0
0	P	0	P	3	22;26;30	0.0	0.016528902966035333	602	0
0	P	0	P	4	20	0.0	0.05405325575459152	182	0
0	P	0	P	5	11;16;18	0.0	0.01672238456716342	595	0
0	P	0	P	6	10;15;17	0.0	0.02744948930117322	584	1
0	P	0	P	7	2;12	0.0	0.028168901692353282	352	0
0	P	0	P	8	9	0.0	0.049260480109571674	200	0
0	P	0	P	9	8	0.1486752521201118	0.48981191253832135	164	28
0	P	0	P	10	5	0.15872981820590992	0.4827860641300947	184	32
0	P	0	P	11	3;4	0.0	0.03936461887448483	406	1
0	P	0	P	12	1	0.5535213035834672	0.9866577074151761	138	85
0	P	0	P	13	0	0.826792683536412	1	92	105
1	M1	1	M1	0	34;35;38	0.0	0.026945465245625272	595	1
1	M1	1	M1	1	7;13;14;19;36	0.0	0.021617744007179335	981	2
1	M1	1	M1	2	32;33	0.0	0.05248105011441527	401	2
1	M1	1	M1	3	22;26;30	0.0	0.025418010359547792	631	1
1	M1	1	M1	4	20	0.025570790859885312	0.22347097438151264	205	10
1	M1	1	M1	5	11;16;18	0.0	0.017667816849918843	563	0
1	M1	1	M1	6	10;15;17	0.8725732517953656	1	305	310
1	M1	1	M1	7	2;12	0.0	0.04236034184104816	377	1
1	M1	1	M1	8	9	0.6752011293614166	1	107	89
1	M1	1	M1	9	8	0.0	0.04761850253857601	207	0
1	M1	1	M1	10	5	0.8185622501740275	1	86	98
1	M1	1	M1	11	3;4	0.0	0.024449804311565956	406	0
1	M1	1	M1	12	1	0.0	0.08583137585397731	184	1
1	M1	1	M1	13	0	0.8205240978404271	1	107	117
2	M2	2	M2	0	34;35;38	0.0	0.05661691359218081	590	5
2	M2	2	M2	1	7;13;14;19;36	0.0	0.017281566562384956	930	1
2	M2	2	M2	2	32;33	0.0	0.02330995968532049	426	0
2	M2	2	M2	3	22;26;30	0.1615192770311394	0.3387099124622089	541	74
2	M2	2	M2	4	20	0.0	0.04901901307130063	201	0
2	M2	2	M2	5	11;16;18	0.8825941900529566	1	273	287
2	M2	2	M2	6	10;15;17	0.0	0.016103038635599778	618	0
2	M2	2	M2	7	2;12	0.0	0.024813819007751647	400	0
2	M2	2	M2	8	9	0.7491460330072721	1	113	107
2	M2	2	M2	9	8	0.0	0.04854311175967327	203	0
2	M2	2	M2	10	5	0.7932224979039522	1	102	107
2	M2	2	M2	11	3;4	0.0	0.02499992148278196	397	0
2	M2	2	M2	12	1	0.0	0.05025061538281591	196	0
2	M2	2	M2	13	0	0.65445900438889	1	111	88
3	M3	3	M3	0	34;35;38	0.0	0.017241353595423073	577	0
3	M3	3	M3	1	7;13;14;19;36	0.0	0.010090812208353627	988	0
3	M3	3	M3	2	32;33	0.12778818631364053	0.34078095526106267	349	43
3	M3	3	M3	3	22;26;30	0.0	0.015923546626624787	625	0
3	M3	3	M3	4	20	0.0	0.05101973727906271	193	0
3	M3	3	M3	5	11;16;18	0.0	0.02773244094989409	578	1
3	M3	3	M3	6	10;15;17	0.0	0.026159459711835954	613	1
3	M3	3	M3	7	2;12	0.7809479055163071	1	198	180
3	M3	3	M3	8	9	0.0	0.05617887866396899	175	0
3	M3	3	M3	9	8	0.0	0.05101973727906271	193	0
3	M3	3	M3	10	5	0.0	0.048308609540179806	204	0
3	M3	3	M3	11	3;4	0.0	0.022727213763012972	437	0
3	M3	3	M3	12	1	0.0	0.046082455447342	214	0
3	M3	3	M3	13	0	0.7047344364573658	1	91	83
4	M4	4	M4	0	34;35;38	0.062356808467129106	0.1914985885507992	569	35
4	M4	4	M4	1	7;13;14;19;36	0.8091191024406851	1	491	418
4	M4	4	M4	2	32;33	0.0	0.04181172936275927	382	1
4	M4	4	M4	3	22;26;30	0.0	0.02590754993664763	619	1
4	M4	4	M4	4	20	0.0	0.04854311175967327	203	0
4	M4	4	M4	5	11;16;18	0.0	0.02590754993664763	619	1
4	M4	4	M4	6	10;15;17	0.0	0.016834992897754388	591	0
4	M4	4	M4	7	2;12	0.0	0.03889042390032343	411	1
4	M4	4	M4	8	9	0.0	0.051281369987653216	192	0
4	M4	4	M4	9	8	0.0	0.049260480109571674	200	0
4	M4	4	M4	10	5	0.7797312332875583	1	109	110
4	M4	4	M4	11	3;4	0.0	0.022988444722958745	432	0
4	M4	4	M4	12	1	0.0	0.05076076063477424	194	0
4	M4	4	M4	13	0	0.768275654604865	1	103	103
