5 #anatomical sites
5 #samples
9 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f_lb	f_ub	ref	var
0	P	0	P	0	4;5;8;14;21;38	0.0	0.017733835807912147	1197	2
0	P	0	P	1	9;10;19;28;35	0.0	0.015580209594758684	1032	1
0	P	0	P	2	17;25	0.0	0.025510120649924993	389	0
0	P	0	P	3	11	0.0	0.04739282758612535	208	0
0	P	0	P	4	7	0.0	0.05405325575459152	182	0
0	P	0	P	5	6	0.0	0.046511120090990454	212	0
0	P	0	P	6	0;1	0.8178579907786091	1	217	205
1	M1	1	M1	0	4;5;8;14;21;38	0.0	0.014322254956892478	1123	1
1	M1	1	M1	1	9;10;19;28;35	0.0	0.015625454124652556	1029	1
1	M1	1	M1	2	17;25	0.0	0.028571311283856156	347	0
1	M1	1	M1	3	11	0.5920306674658888	1	123	82
1	M1	1	M1	4	7	0.0	0.05847852039837849	168	0
1	M1	1	M1	5	6	0.7044336691044815	1	97	85
1	M1	1	M1	6	0;1	0.7713687333215785	1	215	186
2	M2	2	M2	0	4;5;8;14;21;38	0.0	0.008510635210450139	1172	0
2	M2	2	M2	1	9;10;19;28;35	0.0	0.0159025374941658	1011	1
2	M2	2	M2	2	17;25	0.19522492420029897	0.4064551429467015	383	65
2	M2	2	M2	3	11	0.0	0.0497506218866604	198	0
2	M2	2	M2	4	7	0.7554609910203453	1	95	92
2	M2	2	M2	5	6	0.0	0.08232929761329652	192	1
2	M2	2	M2	6	0;1	0.8271086418126176	1	203	197
3	M3	3	M3	0	4;5;8;14;21;38	0.8203082919115312	1	660	552
3	M3	3	M3	1	9;10;19;28;35	0.0	0.03147157488364598	1011	5
3	M3	3	M3	2	17;25	0.0	0.04170370768879961	383	1
3	M3	3	M3	3	11	0.0	0.05076076063477424	194	0
3	M3	3	M3	4	7	0.0	0.0467284569718802	211	0
3	M3	3	M3	5	6	0.0	0.08275134867137011	191	1
3	M3	3	M3	6	0;1	0.8938762677412395	1	190	211
4	M4	4	M4	0	4;5;8;14;21;38	0.0	0.008525146086860228	1170	0
4	M4	4	M4	1	9;10;19;28;35	0.7477190809742107	0.9464649394485845	577	423
4	M4	4	M4	2	17;25	0.0	0.02531637415423911	392	0
4	M4	4	M4	3	11	0.0	0.05714191343614225	172	0
4	M4	4	M4	4	7	0.0	0.05076076063477424	194	0
4	M4	4	M4	5	6	0.7668304190148103	1	109	105
4	M4	4	M4	6	0;1	0.7575721550759735	1	205	174
