5 #anatomical sites
5 #samples
9 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f_lb	f_ub	ref	var
0	P	0	P	0	46;47;51	0.0	0.01760560642140184	565	0
0	P	0	P	1	9;12;18;21;45	0.0	0.016076756861453857	1000	1
0	P	0	P	2	7;8;10;16;33;34;35;37;38	0.0	0.0140009588046433	1822	3
0	P	0	P	3	6;11;13;15;17;19;26;27;31;32	0.0	0.007881646218106407	2044	1
0	P	0	P	4	22;24	0.0	0.040247964512199565	397	1
0	P	0	P	5	4;14;20;23	0.0	0.012422350639801185	802	0
0	P	0	P	6	2	0.0	0.05405325575459152	182	0
0	P	0	P	7	0	0.8504942943134715	1	97	112
1	M1	1	M1	0	46;47;51	0.0	0.025062826851202008	640	1
1	M1	1	M1	1	9;12;18;21;45	0.0	0.021727897981919552	976	2
1	M1	1	M1	2	7;8;10;16;33;34;35;37;38	0.0	0.009047944891047188	1780	1
1	M1	1	M1	3	6;11;13;15;17;19;26;27;31;32	0.0	0.014059024084281347	2066	4
1	M1	1	M1	4	22;24	0.14158291486412242	0.34489264386811214	361	47
1	M1	1	M1	5	4;14;20;23	0.8051111020994451	1	417	355
1	M1	1	M1	6	2	0.0	0.04784633698471555	206	0
1	M1	1	M1	7	0	0.9024833232625628	1	90	116
2	M2	2	M2	0	46;47;51	0.0	0.016638911998504934	598	0
2	M2	2	M2	1	9;12;18;21;45	0.0	0.009569373600548929	1042	0
2	M2	2	M2	2	7;8;10;16;33;34;35;37;38	0.0	0.011856253620864116	1793	2
2	M2	2	M2	3	6;11;13;15;17;19;26;27;31;32	0.9152238338505992	1	984	961
2	M2	2	M2	4	22;24	0.0	0.02433082787288536	408	0
2	M2	2	M2	5	4;14;20;23	0.0	0.026476862226756187	800	2
2	M2	2	M2	6	2	0.0	0.04877990172283211	202	0
2	M2	2	M2	7	0	0.7468658425359617	1	107	100
3	M3	3	M3	0	46;47;51	0.0	0.017241353595423073	577	0
3	M3	3	M3	1	9;12;18;21;45	0.0	0.016883901483433928	952	1
3	M3	3	M3	2	7;8;10;16;33;34;35;37;38	0.6302349837349414	0.7746535473439664	1178	636
3	M3	3	M3	3	6;11;13;15;17;19;26;27;31;32	0.0	0.004995004371253239	1999	0
3	M3	3	M3	4	22;24	0.0	0.025773109832985648	385	0
3	M3	3	M3	5	4;14;20;23	0.0	0.012422350639801185	802	0
3	M3	3	M3	6	2	0.0	0.044842594379736346	220	0
3	M3	3	M3	7	0	0.7952430351870062	1	86	92
4	M4	4	M4	0	46;47;51	0.19983104457276407	0.3774264446404736	545	89
4	M4	4	M4	1	9;12;18;21;45	0.9105335496541064	1	483	496
4	M4	4	M4	2	7;8;10;16;33;34;35;37;38	0.0	0.014093453381059082	1810	3
4	M4	4	M4	3	6;11;13;15;17;19;26;27;31;32	0.0	0.009999066142066967	2127	2
4	M4	4	M4	4	22;24	0.0	0.03779765818183833	423	1
4	M4	4	M4	5	4;14;20;23	0.0	0.013020822266630688	765	0
4	M4	4	M4	6	2	0.0	0.11894013479474702	174	2
4	M4	4	M4	7	0	0.7275037952646511	1	119	105
