5 #anatomical sites
5 #samples
9 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f_lb	f_ub	ref	var
0	P	0	P	0	52	0.0	0.0495043378213925	199	0
0	P	0	P	1	47;49	0.0	0.026177920302165827	379	0
0	P	0	P	2	5;9;11;16;23;25;31;34;36;38;46	0.0	0.009778928493464753	2175	2
0	P	0	P	3	44;45	0.0	0.024213003738097955	410	0
0	P	0	P	4	43	0.18965973714847162	0.5419763335883556	160	33
0	P	0	P	5	4;10;14;17;22;24;35;40	0.0	0.0067114078824314595	1487	0
0	P	0	P	6	2;8;12;13;15;18;20;21;26;27;29;30;39	0.742231037455339	0.8695215667709193	1534	1034
0	P	0	P	7	32	0.0	0.05586504016981719	176	0
0	P	0	P	8	1;3;6;7;19;28	0.0	0.021950876139256892	1178	3
0	P	0	P	9	0	0.7428726525857563	1	95	91
1	M1	1	M1	0	52	0.0	0.04694783450622614	210	0
1	M1	1	M1	1	47;49	0.0	0.027624203406421063	359	0
1	M1	1	M1	2	5;9;11;16;23;25;31;34;36;38;46	0.0	0.00696061786625705	2315	1
1	M1	1	M1	3	44;45	0.0	0.024509729940316367	405	0
1	M1	1	M1	4	43	0.0	0.052355295784741844	188	0
1	M1	1	M1	5	4;10;14;17;22;24;35;40	0.0	0.006071644295395011	1644	0
1	M1	1	M1	6	2;8;12;13;15;18;20;21;26;27;29;30;39	0.0	0.006182200183784241	2607	1
1	M1	1	M1	7	32	0.06006520472225663	0.31662786615907124	176	15
1	M1	1	M1	8	1;3;6;7;19;28	0.8641424551569011	1	627	577
1	M1	1	M1	9	0	0.8229649125323664	1	92	103
2	M2	2	M2	0	52	0.0	0.053762655413413206	183	0
2	M2	2	M2	1	47;49	0.0	0.024213003738097955	410	0
2	M2	2	M2	2	5;9;11;16;23;25;31;34;36;38;46	0.8632072737343036	1	1160	1015
2	M2	2	M2	3	44;45	0.0	0.027624203406421063	359	0
2	M2	2	M2	4	43	0.0	0.043289634119458444	228	0
2	M2	2	M2	5	4;10;14;17;22;24;35;40	0.0	0.016235159052537803	1595	3
2	M2	2	M2	6	2;8;12;13;15;18;20;21;26;27;29;30;39	0.0	0.006266195297489667	2572	1
2	M2	2	M2	7	32	0.0	0.05290930440355724	186	0
2	M2	2	M2	8	1;3;6;7;19;28	0.0	0.017302093310344782	1227	2
2	M2	2	M2	9	0	0.7523405755596239	1	98	95
3	M3	3	M3	0	52	0.0	0.05076076063477424	194	0
3	M3	3	M3	1	47;49	0.06475371742115581	0.22352607288767062	391	27
3	M3	3	M3	2	5;9;11;16;23;25;31;34;36;38;46	0.0	0.009887772204281014	2151	2
3	M3	3	M3	3	44;45	0.0	0.04044967436435765	395	1
3	M3	3	M3	4	43	0.0	0.05025061538281591	196	0
3	M3	3	M3	5	4;10;14;17;22;24;35;40	0.935634374921121	1	774	803
3	M3	3	M3	6	2;8;12;13;15;18;20;21;26;27;29;30;39	0.0	0.008099728077972147	2627	2
3	M3	3	M3	7	32	0.0	0.07269013788604738	218	1
3	M3	3	M3	8	1;3;6;7;19;28	0.0	0.017807896457023454	1192	2
3	M3	3	M3	9	0	0.7489985907426087	1	104	99
4	M4	4	M4	0	52	0.04206194743571677	0.25770181561854355	202	13
4	M4	4	M4	1	47;49	0.0	0.024937577930052794	398	0
4	M4	4	M4	2	5;9;11;16;23;25;31;34;36;38;46	0.0	0.011356378410135261	2283	3
4	M4	4	M4	3	44;45	0.8066311179292535	1	214	200
4	M4	4	M4	4	43	0.7178086586953285	1	98	89
4	M4	4	M4	5	4;10;14;17;22;24;35;40	0.0	0.00625390746840702	1596	0
4	M4	4	M4	6	2;8;12;13;15;18;20;21;26;27;29;30;39	0.9317775951862103	1	1280	1272
4	M4	4	M4	7	32	0.0	0.046295795522400304	213	0
4	M4	4	M4	8	1;3;6;7;19;28	0.0	0.02132086128654538	1213	3
4	M4	4	M4	9	0	0.7805022427399867	1	99	101
