9 #anatomical sites
10 #samples
76 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var
0	P_0	0	P	0	0	107	96
0	P_0	0	P	1	1	200	0
0	P_0	0	P	2	2	83	100
0	P_0	0	P	3	3	104	109
0	P_0	0	P	4	4	195	0
0	P_0	0	P	5	5	195	0
0	P_0	0	P	6	6	90	96
0	P_0	0	P	7	7	93	101
0	P_0	0	P	8	8	191	1
0	P_0	0	P	9	9	198	0
0	P_0	0	P	10	10	96	96
0	P_0	0	P	11	11	107	108
0	P_0	0	P	12	12	111	98
0	P_0	0	P	13	13	109	113
0	P_0	0	P	14	14	82	121
0	P_0	0	P	15	15	199	0
0	P_0	0	P	16	16	189	0
0	P_0	0	P	17	17	199	0
0	P_0	0	P	18	18	196	0
0	P_0	0	P	19	19	187	0
0	P_0	0	P	20	20	225	0
0	P_0	0	P	21	21	198	0
0	P_0	0	P	22	22	160	0
0	P_0	0	P	23	23	201	0
0	P_0	0	P	24	24	204	0
0	P_0	0	P	25	25	205	0
0	P_0	0	P	26	26	102	103
0	P_0	0	P	27	27	186	0
0	P_0	0	P	28	29	117	100
0	P_0	0	P	29	30	203	0
0	P_0	0	P	30	31	105	90
0	P_0	0	P	31	32	105	97
0	P_0	0	P	32	34	184	0
0	P_0	0	P	33	35	191	1
0	P_0	0	P	34	37	202	1
0	P_0	0	P	35	38	196	0
0	P_0	0	P	36	39	197	1
0	P_0	0	P	37	40	88	108
0	P_0	0	P	38	41	176	0
0	P_0	0	P	39	42	212	0
0	P_0	0	P	40	43	189	0
0	P_0	0	P	41	45	202	2
0	P_0	0	P	42	46	107	92
0	P_0	0	P	43	47	200	0
0	P_0	0	P	44	48	212	0
0	P_0	0	P	45	49	87	112
0	P_0	0	P	46	50	199	0
0	P_0	0	P	47	51	215	0
0	P_0	0	P	48	53	187	0
0	P_0	0	P	49	54	196	0
0	P_0	0	P	50	55	121	100
0	P_0	0	P	51	57	89	90
0	P_0	0	P	52	59	96	94
0	P_0	0	P	53	61	215	1
0	P_0	0	P	54	62	200	0
0	P_0	0	P	55	63	191	0
0	P_0	0	P	56	64	214	0
0	P_0	0	P	57	65	208	0
0	P_0	0	P	58	66	190	0
0	P_0	0	P	59	67	172	0
0	P_0	0	P	60	68	196	0
0	P_0	0	P	61	69	213	0
0	P_0	0	P	62	70	222	0
0	P_0	0	P	63	72	190	0
0	P_0	0	P	64	73	188	1
0	P_0	0	P	65	75	203	1
0	P_0	0	P	66	77	191	0
0	P_0	0	P	67	80	189	0
0	P_0	0	P	68	81	203	0
0	P_0	0	P	69	82	221	1
0	P_0	0	P	70	88	212	0
0	P_0	0	P	71	89	188	0
0	P_0	0	P	72	90	193	0
0	P_0	0	P	73	92	211	0
0	P_0	0	P	74	93	191	0
0	P_0	0	P	75	94	197	1
1	P_1	0	P	0	0	94	72
1	P_1	0	P	1	1	193	16
1	P_1	0	P	2	2	106	72
1	P_1	0	P	3	3	119	90
1	P_1	0	P	4	4	199	0
1	P_1	0	P	5	5	188	1
1	P_1	0	P	6	6	103	87
1	P_1	0	P	7	7	128	82
1	P_1	0	P	8	8	210	0
1	P_1	0	P	9	9	202	0
1	P_1	0	P	10	10	113	75
1	P_1	0	P	11	11	116	99
1	P_1	0	P	12	12	122	84
1	P_1	0	P	13	13	117	77
1	P_1	0	P	14	14	99	84
1	P_1	0	P	15	15	199	0
1	P_1	0	P	16	16	199	0
1	P_1	0	P	17	17	190	1
1	P_1	0	P	18	18	197	0
1	P_1	0	P	19	19	211	0
1	P_1	0	P	20	20	210	0
1	P_1	0	P	21	21	206	1
1	P_1	0	P	22	22	200	0
1	P_1	0	P	23	23	206	0
1	P_1	0	P	24	24	183	0
1	P_1	0	P	25	25	220	0
1	P_1	0	P	26	26	101	84
1	P_1	0	P	27	27	207	0
1	P_1	0	P	28	29	109	80
1	P_1	0	P	29	30	188	0
1	P_1	0	P	30	31	123	80
1	P_1	0	P	31	32	110	93
1	P_1	0	P	32	34	192	1
1	P_1	0	P	33	35	186	0
1	P_1	0	P	34	37	217	0
1	P_1	0	P	35	38	203	0
1	P_1	0	P	36	39	202	0
1	P_1	0	P	37	40	117	83
1	P_1	0	P	38	41	202	0
1	P_1	0	P	39	42	196	0
1	P_1	0	P	40	43	186	0
1	P_1	0	P	41	45	213	0
1	P_1	0	P	42	46	126	93
1	P_1	0	P	43	47	203	0
1	P_1	0	P	44	48	199	0
1	P_1	0	P	45	49	104	87
1	P_1	0	P	46	50	196	0
1	P_1	0	P	47	51	204	0
1	P_1	0	P	48	53	209	0
1	P_1	0	P	49	54	204	0
1	P_1	0	P	50	55	118	73
1	P_1	0	P	51	57	131	85
1	P_1	0	P	52	59	129	66
1	P_1	0	P	53	61	210	0
1	P_1	0	P	54	62	189	54
1	P_1	0	P	55	63	192	0
1	P_1	0	P	56	64	198	0
1	P_1	0	P	57	65	199	1
1	P_1	0	P	58	66	207	0
1	P_1	0	P	59	67	197	0
1	P_1	0	P	60	68	175	1
1	P_1	0	P	61	69	214	1
1	P_1	0	P	62	70	240	0
1	P_1	0	P	63	72	184	0
1	P_1	0	P	64	73	189	0
1	P_1	0	P	65	75	203	0
1	P_1	0	P	66	77	191	0
1	P_1	0	P	67	80	197	0
1	P_1	0	P	68	81	218	0
1	P_1	0	P	69	82	195	1
1	P_1	0	P	70	88	211	0
1	P_1	0	P	71	89	189	0
1	P_1	0	P	72	90	206	0
1	P_1	0	P	73	92	206	0
1	P_1	0	P	74	93	188	0
1	P_1	0	P	75	94	180	0
2	M1_0	1	M1	0	0	96	109
2	M1_0	1	M1	1	1	90	105
2	M1_0	1	M1	2	2	173	0
2	M1_0	1	M1	3	3	194	0
2	M1_0	1	M1	4	4	102	112
2	M1_0	1	M1	5	5	99	94
2	M1_0	1	M1	6	6	189	0
2	M1_0	1	M1	7	7	198	1
2	M1_0	1	M1	8	8	210	0
2	M1_0	1	M1	9	9	100	88
2	M1_0	1	M1	10	10	188	1
2	M1_0	1	M1	11	11	212	0
2	M1_0	1	M1	12	12	190	0
2	M1_0	1	M1	13	13	198	0
2	M1_0	1	M1	14	14	198	0
2	M1_0	1	M1	15	15	151	60
2	M1_0	1	M1	16	16	208	1
2	M1_0	1	M1	17	17	184	1
2	M1_0	1	M1	18	18	205	0
2	M1_0	1	M1	19	19	202	0
2	M1_0	1	M1	20	20	169	40
2	M1_0	1	M1	21	21	188	0
2	M1_0	1	M1	22	22	181	0
2	M1_0	1	M1	23	23	203	0
2	M1_0	1	M1	24	24	192	0
2	M1_0	1	M1	25	25	217	0
2	M1_0	1	M1	26	26	188	1
2	M1_0	1	M1	27	27	153	32
2	M1_0	1	M1	28	29	226	0
2	M1_0	1	M1	29	30	222	0
2	M1_0	1	M1	30	31	206	0
2	M1_0	1	M1	31	32	185	0
2	M1_0	1	M1	32	34	142	32
2	M1_0	1	M1	33	35	222	0
2	M1_0	1	M1	34	37	226	0
2	M1_0	1	M1	35	38	221	0
2	M1_0	1	M1	36	39	150	31
2	M1_0	1	M1	37	40	206	0
2	M1_0	1	M1	38	41	191	0
2	M1_0	1	M1	39	42	150	28
2	M1_0	1	M1	40	43	184	0
2	M1_0	1	M1	41	45	203	1
2	M1_0	1	M1	42	46	174	0
2	M1_0	1	M1	43	47	211	0
2	M1_0	1	M1	44	48	200	0
2	M1_0	1	M1	45	49	189	0
2	M1_0	1	M1	46	50	215	0
2	M1_0	1	M1	47	51	177	0
2	M1_0	1	M1	48	53	199	0
2	M1_0	1	M1	49	54	175	27
2	M1_0	1	M1	50	55	210	0
2	M1_0	1	M1	51	57	200	0
2	M1_0	1	M1	52	59	206	0
2	M1_0	1	M1	53	61	204	1
2	M1_0	1	M1	54	62	224	1
2	M1_0	1	M1	55	63	196	0
2	M1_0	1	M1	56	64	194	2
2	M1_0	1	M1	57	65	227	0
2	M1_0	1	M1	58	66	157	40
2	M1_0	1	M1	59	67	229	0
2	M1_0	1	M1	60	68	190	0
2	M1_0	1	M1	61	69	205	0
2	M1_0	1	M1	62	70	188	0
2	M1_0	1	M1	63	72	204	0
2	M1_0	1	M1	64	73	191	0
2	M1_0	1	M1	65	75	189	0
2	M1_0	1	M1	66	77	196	0
2	M1_0	1	M1	67	80	180	0
2	M1_0	1	M1	68	81	198	0
2	M1_0	1	M1	69	82	182	31
2	M1_0	1	M1	70	88	199	0
2	M1_0	1	M1	71	89	165	32
2	M1_0	1	M1	72	90	198	1
2	M1_0	1	M1	73	92	181	24
2	M1_0	1	M1	74	93	178	0
2	M1_0	1	M1	75	94	192	0
3	M2_0	2	M2	0	0	104	91
3	M2_0	2	M2	1	1	100	112
3	M2_0	2	M2	2	2	188	0
3	M2_0	2	M2	3	3	197	1
3	M2_0	2	M2	4	4	110	81
3	M2_0	2	M2	5	5	102	86
3	M2_0	2	M2	6	6	206	1
3	M2_0	2	M2	7	7	190	0
3	M2_0	2	M2	8	8	223	0
3	M2_0	2	M2	9	9	97	105
3	M2_0	2	M2	10	10	177	2
3	M2_0	2	M2	11	11	217	0
3	M2_0	2	M2	12	12	211	0
3	M2_0	2	M2	13	13	179	0
3	M2_0	2	M2	14	14	183	0
