5 #anatomical sites
6 #samples
23 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var
0	P_0	0	P	0	0	91	97
0	P_0	0	P	1	1	175	0
0	P_0	0	P	2	3	156	32
0	P_0	0	P	3	4	189	8
0	P_0	0	P	4	5	205	0
0	P_0	0	P	5	6	191	0
0	P_0	0	P	6	7	207	0
0	P_0	0	P	7	8	197	0
0	P_0	0	P	8	9	191	0
0	P_0	0	P	9	10	199	1
0	P_0	0	P	10	11	200	0
0	P_0	0	P	11	12	220	1
0	P_0	0	P	12	13	184	0
0	P_0	0	P	13	14	198	0
0	P_0	0	P	14	15	229	0
0	P_0	0	P	15	16	219	0
0	P_0	0	P	16	17	214	0
0	P_0	0	P	17	21	198	0
0	P_0	0	P	18	22	202	1
0	P_0	0	P	19	29	205	0
0	P_0	0	P	20	30	219	1
0	P_0	0	P	21	31	205	0
0	P_0	0	P	22	33	205	0
1	P_1	0	P	0	0	109	87
1	P_1	0	P	1	1	127	61
1	P_1	0	P	2	3	201	1
1	P_1	0	P	3	4	204	0
1	P_1	0	P	4	5	192	0
1	P_1	0	P	5	6	196	0
1	P_1	0	P	6	7	203	0
1	P_1	0	P	7	8	166	0
1	P_1	0	P	8	9	228	0
1	P_1	0	P	9	10	211	0
1	P_1	0	P	10	11	209	1
1	P_1	0	P	11	12	206	0
1	P_1	0	P	12	13	200	0
1	P_1	0	P	13	14	194	0
1	P_1	0	P	14	15	211	0
1	P_1	0	P	15	16	213	0
1	P_1	0	P	16	17	177	1
1	P_1	0	P	17	21	203	0
1	P_1	0	P	18	22	194	1
1	P_1	0	P	19	29	209	0
1	P_1	0	P	20	30	192	0
1	P_1	0	P	21	31	192	0
1	P_1	0	P	22	33	194	0
2	M1_0	1	M1	0	0	96	110
2	M1_0	1	M1	1	1	202	0
2	M1_0	1	M1	2	3	218	0
2	M1_0	1	M1	3	4	87	99
2	M1_0	1	M1	4	5	173	1
2	M1_0	1	M1	5	6	192	0
2	M1_0	1	M1	6	7	106	89
2	M1_0	1	M1	7	8	187	0
2	M1_0	1	M1	8	9	226	0
2	M1_0	1	M1	9	10	189	0
2	M1_0	1	M1	10	11	201	0
2	M1_0	1	M1	11	12	196	0
2	M1_0	1	M1	12	13	185	0
2	M1_0	1	M1	13	14	186	0
2	M1_0	1	M1	14	15	170	0
2	M1_0	1	M1	15	16	181	0
2	M1_0	1	M1	16	17	194	0
2	M1_0	1	M1	17	21	221	0
2	M1_0	1	M1	18	22	199	0
2	M1_0	1	M1	19	29	216	0
2	M1_0	1	M1	20	30	196	0
2	M1_0	1	M1	21	31	181	0
2	M1_0	1	M1	22	33	193	1
3	M2_0	2	M2	0	0	99	106
3	M2_0	2	M2	1	1	191	0
3	M2_0	2	M2	2	3	202	0
3	M2_0	2	M2	3	4	199	0
3	M2_0	2	M2	4	5	199	0
3	M2_0	2	M2	5	6	209	1
3	M2_0	2	M2	6	7	206	0
3	M2_0	2	M2	7	8	103	96
3	M2_0	2	M2	8	9	195	1
3	M2_0	2	M2	9	10	194	1
3	M2_0	2	M2	10	11	96	108
3	M2_0	2	M2	11	12	191	0
3	M2_0	2	M2	12	13	212	0
3	M2_0	2	M2	13	14	184	0
3	M2_0	2	M2	14	15	197	0
3	M2_0	2	M2	15	16	100	103
3	M2_0	2	M2	16	17	92	89
3	M2_0	2	M2	17	21	181	10
3	M2_0	2	M2	18	22	181	0
3	M2_0	2	M2	19	29	209	0
3	M2_0	2	M2	20	30	212	2
3	M2_0	2	M2	21	31	198	0
3	M2_0	2	M2	22	33	189	0
4	M3_0	3	M3	0	0	110	115
4	M3_0	3	M3	1	1	200	0
4	M3_0	3	M3	2	3	206	0
4	M3_0	3	M3	3	4	194	0
4	M3_0	3	M3	4	5	98	100
4	M3_0	3	M3	5	6	202	0
4	M3_0	3	M3	6	7	196	0
4	M3_0	3	M3	7	8	167	0
4	M3_0	3	M3	8	9	226	0
4	M3_0	3	M3	9	10	87	102
4	M3_0	3	M3	10	11	204	0
4	M3_0	3	M3	11	12	204	0
4	M3_0	3	M3	12	13	210	1
4	M3_0	3	M3	13	14	117	85
4	M3_0	3	M3	14	15	187	0
4	M3_0	3	M3	15	16	194	1
4	M3_0	3	M3	16	17	178	0
4	M3_0	3	M3	17	21	228	0
4	M3_0	3	M3	18	22	246	1
4	M3_0	3	M3	19	29	230	0
4	M3_0	3	M3	20	30	109	91
4	M3_0	3	M3	21	31	208	0
4	M3_0	3	M3	22	33	214	0
5	M4_0	4	M4	0	0	106	108
5	M4_0	4	M4	1	1	210	0
5	M4_0	4	M4	2	3	204	0
5	M4_0	4	M4	3	4	183	0
5	M4_0	4	M4	4	5	206	0
5	M4_0	4	M4	5	6	87	109
5	M4_0	4	M4	6	7	202	0
5	M4_0	4	M4	7	8	183	0
5	M4_0	4	M4	8	9	106	107
5	M4_0	4	M4	9	10	207	0
5	M4_0	4	M4	10	11	190	0
5	M4_0	4	M4	11	12	107	110
5	M4_0	4	M4	12	13	98	88
5	M4_0	4	M4	13	14	171	1
5	M4_0	4	M4	14	15	108	98
5	M4_0	4	M4	15	16	214	0
5	M4_0	4	M4	16	17	218	0
5	M4_0	4	M4	17	21	188	0
5	M4_0	4	M4	18	22	97	104
5	M4_0	4	M4	19	29	81	92
5	M4_0	4	M4	20	30	207	0
5	M4_0	4	M4	21	31	158	41
5	M4_0	4	M4	22	33	147	65
