5 #anatomical sites
6 #samples
44 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var
0	P_0	0	P	0	0	84	103
0	P_0	0	P	1	1	213	0
0	P_0	0	P	2	2	204	0
0	P_0	0	P	3	3	235	0
0	P_0	0	P	4	4	213	1
0	P_0	0	P	5	5	194	0
0	P_0	0	P	6	7	184	1
0	P_0	0	P	7	8	199	0
0	P_0	0	P	8	9	219	0
0	P_0	0	P	9	10	193	1
0	P_0	0	P	10	11	193	0
0	P_0	0	P	11	12	194	0
0	P_0	0	P	12	13	194	0
0	P_0	0	P	13	15	199	0
0	P_0	0	P	14	16	223	0
0	P_0	0	P	15	17	207	0
0	P_0	0	P	16	18	195	0
0	P_0	0	P	17	19	212	0
0	P_0	0	P	18	20	198	0
0	P_0	0	P	19	21	172	0
0	P_0	0	P	20	22	213	0
0	P_0	0	P	21	23	201	0
0	P_0	0	P	22	24	208	0
0	P_0	0	P	23	25	205	0
0	P_0	0	P	24	26	190	1
0	P_0	0	P	25	27	217	1
0	P_0	0	P	26	28	205	0
0	P_0	0	P	27	29	198	1
0	P_0	0	P	28	31	195	0
0	P_0	0	P	29	32	206	0
0	P_0	0	P	30	34	197	0
0	P_0	0	P	31	36	209	0
0	P_0	0	P	32	37	184	0
0	P_0	0	P	33	38	181	1
0	P_0	0	P	34	39	192	0
0	P_0	0	P	35	40	205	0
0	P_0	0	P	36	41	211	0
0	P_0	0	P	37	42	220	0
0	P_0	0	P	38	43	192	0
0	P_0	0	P	39	44	205	0
0	P_0	0	P	40	47	203	0
0	P_0	0	P	41	49	178	0
0	P_0	0	P	42	50	190	0
0	P_0	0	P	43	51	213	0
1	P_1	0	P	0	0	100	99
1	P_1	0	P	1	1	113	99
1	P_1	0	P	2	2	187	15
1	P_1	0	P	3	3	178	7
1	P_1	0	P	4	4	173	17
1	P_1	0	P	5	5	100	71
1	P_1	0	P	6	7	189	0
1	P_1	0	P	7	8	225	1
1	P_1	0	P	8	9	194	1
1	P_1	0	P	9	10	233	1
1	P_1	0	P	10	11	167	1
1	P_1	0	P	11	12	199	0
1	P_1	0	P	12	13	220	0
1	P_1	0	P	13	15	184	1
1	P_1	0	P	14	16	195	0
1	P_1	0	P	15	17	192	0
1	P_1	0	P	16	18	165	0
1	P_1	0	P	17	19	175	0
1	P_1	0	P	18	20	231	0
1	P_1	0	P	19	21	202	0
1	P_1	0	P	20	22	196	0
1	P_1	0	P	21	23	190	0
1	P_1	0	P	22	24	176	0
1	P_1	0	P	23	25	200	0
1	P_1	0	P	24	26	231	0
1	P_1	0	P	25	27	209	0
1	P_1	0	P	26	28	187	0
1	P_1	0	P	27	29	204	1
1	P_1	0	P	28	31	208	0
1	P_1	0	P	29	32	216	0
1	P_1	0	P	30	34	198	0
1	P_1	0	P	31	36	198	0
1	P_1	0	P	32	37	232	1
1	P_1	0	P	33	38	215	0
1	P_1	0	P	34	39	209	0
1	P_1	0	P	35	40	186	1
1	P_1	0	P	36	41	194	0
1	P_1	0	P	37	42	204	0
1	P_1	0	P	38	43	207	0
1	P_1	0	P	39	44	192	1
1	P_1	0	P	40	47	202	0
1	P_1	0	P	41	49	185	0
1	P_1	0	P	42	50	196	0
1	P_1	0	P	43	51	195	0
2	M1_0	1	M1	0	0	108	93
2	M1_0	1	M1	1	1	201	0
2	M1_0	1	M1	2	2	198	0
2	M1_0	1	M1	3	3	221	0
2	M1_0	1	M1	4	4	208	0
2	M1_0	1	M1	5	5	193	0
2	M1_0	1	M1	6	7	208	0
2	M1_0	1	M1	7	8	206	1
2	M1_0	1	M1	8	9	97	116
2	M1_0	1	M1	9	10	105	84
2	M1_0	1	M1	10	11	207	0
2	M1_0	1	M1	11	12	160	14
2	M1_0	1	M1	12	13	194	1
2	M1_0	1	M1	13	15	146	45
2	M1_0	1	M1	14	16	211	0
2	M1_0	1	M1	15	17	179	0
2	M1_0	1	M1	16	18	144	41
2	M1_0	1	M1	17	19	209	0
2	M1_0	1	M1	18	20	205	0
2	M1_0	1	M1	19	21	204	0
2	M1_0	1	M1	20	22	209	0
2	M1_0	1	M1	21	23	201	0
2	M1_0	1	M1	22	24	203	0
2	M1_0	1	M1	23	25	195	0
2	M1_0	1	M1	24	26	190	1
2	M1_0	1	M1	25	27	182	1
2	M1_0	1	M1	26	28	180	0
2	M1_0	1	M1	27	29	211	1
2	M1_0	1	M1	28	31	220	1
2	M1_0	1	M1	29	32	204	0
2	M1_0	1	M1	30	34	214	0
2	M1_0	1	M1	31	36	221	0
2	M1_0	1	M1	32	37	188	1
2	M1_0	1	M1	33	38	199	0
2	M1_0	1	M1	34	39	208	0
2	M1_0	1	M1	35	40	196	0
2	M1_0	1	M1	36	41	188	0
2	M1_0	1	M1	37	42	196	0
2	M1_0	1	M1	38	43	205	0
2	M1_0	1	M1	39	44	201	0
2	M1_0	1	M1	40	47	198	0
2	M1_0	1	M1	41	49	214	1
2	M1_0	1	M1	42	50	184	0
2	M1_0	1	M1	43	51	158	0
3	M2_0	2	M2	0	0	100	99
3	M2_0	2	M2	1	1	217	0
3	M2_0	2	M2	2	2	215	1
3	M2_0	2	M2	3	3	211	0
3	M2_0	2	M2	4	4	201	0
3	M2_0	2	M2	5	5	207	0
3	M2_0	2	M2	6	7	110	118
3	M2_0	2	M2	7	8	99	104
3	M2_0	2	M2	8	9	209	0
3	M2_0	2	M2	9	10	218	0
3	M2_0	2	M2	10	11	106	90
3	M2_0	2	M2	11	12	210	0
3	M2_0	2	M2	12	13	106	119
3	M2_0	2	M2	13	15	177	0
3	M2_0	2	M2	14	16	186	0
3	M2_0	2	M2	15	17	121	111
3	M2_0	2	M2	16	18	192	0
3	M2_0	2	M2	17	19	99	104
3	M2_0	2	M2	18	20	93	99
3	M2_0	2	M2	19	21	208	1
3	M2_0	2	M2	20	22	181	0
3	M2_0	2	M2	21	23	187	0
3	M2_0	2	M2	22	24	191	0
3	M2_0	2	M2	23	25	207	0
3	M2_0	2	M2	24	26	108	94
3	M2_0	2	M2	25	27	171	0
3	M2_0	2	M2	26	28	235	1
3	M2_0	2	M2	27	29	191	0
3	M2_0	2	M2	28	31	144	54
3	M2_0	2	M2	29	32	194	0
3	M2_0	2	M2	30	34	185	0
3	M2_0	2	M2	31	36	205	0
3	M2_0	2	M2	32	37	212	1
3	M2_0	2	M2	33	38	202	0
3	M2_0	2	M2	34	39	214	0
3	M2_0	2	M2	35	40	199	1
3	M2_0	2	M2	36	41	207	0
3	M2_0	2	M2	37	42	207	0
3	M2_0	2	M2	38	43	177	0
3	M2_0	2	M2	39	44	223	0
3	M2_0	2	M2	40	47	187	0
3	M2_0	2	M2	41	49	225	1
3	M2_0	2	M2	42	50	227	0
3	M2_0	2	M2	43	51	199	0
4	M3_0	3	M3	0	0	106	92
4	M3_0	3	M3	1	1	224	0
4	M3_0	3	M3	2	2	196	0
4	M3_0	3	M3	3	3	195	0
4	M3_0	3	M3	4	4	196	1
4	M3_0	3	M3	5	5	195	1
4	M3_0	3	M3	6	7	201	1
4	M3_0	3	M3	7	8	188	0
4	M3_0	3	M3	8	9	109	88
4	M3_0	3	M3	9	10	104	105
4	M3_0	3	M3	10	11	191	0
4	M3_0	3	M3	11	12	98	95
4	M3_0	3	M3	12	13	198	0
4	M3_0	3	M3	13	15	173	0
4	M3_0	3	M3	14	16	86	103
4	M3_0	3	M3	15	17	209	0
4	M3_0	3	M3	16	18	169	1
4	M3_0	3	M3	17	19	190	0
4	M3_0	3	M3	18	20	203	0
4	M3_0	3	M3	19	21	221	0
4	M3_0	3	M3	20	22	101	109
4	M3_0	3	M3	21	23	97	96
4	M3_0	3	M3	22	24	213	0
4	M3_0	3	M3	23	25	206	0
4	M3_0	3	M3	24	26	201	1
4	M3_0	3	M3	25	27	96	107
4	M3_0	3	M3	26	28	184	0
4	M3_0	3	M3	27	29	189	0
4	M3_0	3	M3	28	31	222	0
4	M3_0	3	M3	29	32	80	108
4	M3_0	3	M3	30	34	100	100
4	M3_0	3	M3	31	36	111	89
4	M3_0	3	M3	32	37	198	1
4	M3_0	3	M3	33	38	80	109
4	M3_0	3	M3	34	39	98	101
4	M3_0	3	M3	35	40	210	0
4	M3_0	3	M3	36	41	93	73
4	M3_0	3	M3	37	42	172	0
4	M3_0	3	M3	38	43	209	0
4	M3_0	3	M3	39	44	110	109
4	M3_0	3	M3	40	47	165	24
4	M3_0	3	M3	41	49	205	0
4	M3_0	3	M3	42	50	183	0
4	M3_0	3	M3	43	51	158	0
5	M4_0	4	M4	0	0	81	85
5	M4_0	4	M4	1	1	194	0
5	M4_0	4	M4	2	2	195	0
5	M4_0	4	M4	3	3	190	0
5	M4_0	4	M4	4	4	225	0
5	M4_0	4	M4	5	5	196	0
5	M4_0	4	M4	6	7	197	0
5	M4_0	4	M4	7	8	203	0
5	M4_0	4	M4	8	9	80	104
5	M4_0	4	M4	9	10	92	93
5	M4_0	4	M4	10	11	202	0
5	M4_0	4	M4	11	12	189	0
5	M4_0	4	M4	12	13	218	0
5	M4_0	4	M4	13	15	212	0
5	M4_0	4	M4	14	16	184	0
5	M4_0	4	M4	15	17	220	2
5	M4_0	4	M4	16	18	191	0
5	M4_0	4	M4	17	19	221	0
